datetime,code,open,close,high,low,vol,amount,p_change
2020-6-8,300,4023.61,4021.95,4050.22,4016.1,1379258,1.93048E+11,0.52
2020-6-9,300,4027.56,4047.03,4052.16,4016.34,1153044,1.66534E+11,0.62
2020-6-10,300,4046.23,4039.71,4046.23,4024.42,1122657,1.66779E+11,-0.18
2020-6-11,300,4031.74,3995.88,4043.01,3979.75,1273089,1.97079E+11,-1.08
2020-6-12,300,3931.62,4003.08,4011.06,3927.25,1341666,1.93504E+11,0.18
2020-6-15,300,3982.97,3954.99,4007.14,3954.99,1312978,2.11125E+11,-1.2
2020-6-16,300,3995.58,4014.57,4014.57,3987.86,1110515,1.85104E+11,1.51
2020-6-17,300,4018.61,4017.59,4018.61,3992.13,1056058,1.76978E+11,0.08
2020-6-18,300,4009.78,4044.38,4047.56,4000.9,1381487,2.10193E+11,0.67
2020-6-19,300,4047.05,4098.71,4109.36,4043.49,1529469,2.5555E+11,1.34
2020-6-22,300,4097.51,4102.05,4126.94,4088.78,1558294,2.59201E+11,0.08
2020-6-23,300,4098.04,4121.79,4124.73,4080.75,1292295,2.34807E+11,0.48
2020-6-24,300,4128.1,4138.99,4144.68,4123.36,1217124,2.24551E+11,0.42
2020-6-29,300,4127.93,4109.72,4137.37,4092.54,1308658,2.26522E+11,-0.71
2020-6-30,300,4130,4163.96,4174.42,4129.78,1259335,2.27936E+11,1.32
2020-7-1,300,4172.64,4247.78,4247.78,4163.5,1699904,3.05712E+11,2.01
2020-7-2,300,4239.41,4335.84,4340.1,4238.12,2529393,3.99572E+11,2.07
2020-7-3,300,4353.19,4419.6,4419.6,4348.45,2904855,4.42335E+11,1.93
2020-7-6,300,4465.81,4670.09,4678.11,4465.81,4058210,5.97438E+11,5.67
2020-7-7,300,4739.61,4698.13,4796.32,4688.06,4060085,6.35255E+11,0.6
2020-7-8,300,4692.86,4774,4803.36,4670.65,3480748,5.3285E+11,1.61
2020-7-9,300,4770.08,4840.77,4854.12,4757.29,3510468,5.56719E+11,1.4
2020-7-10,300,4796.09,4753.13,4821.37,4734.47,3169496,5.10472E+11,-1.81
2020-7-13,300,4742.37,4852.96,4878.08,4741.87,3216454,5.41105E+11,2.1
2020-7-14,300,4836.17,4806.69,4860.44,4729.93,2972419,5.11211E+11,-0.95
2020-7-15,300,4821.52,4744.47,4837.48,4723.36,2723890,4.86748E+11,-1.29
2020-7-16,300,4741.53,4516.25,4772.56,4513.65,2846571,5.11238E+11,-4.81
2020-7-17,300,4524.77,4544.7,4601.37,4485.82,2073755,3.72974E+11,0.63
2020-7-20,300,4597.2,4680.3,4681.94,4534.23,2460689,4.16714E+11,2.98
2020-7-21,300,4697.5,4691.04,4714.29,4661.44,2004156,3.5607E+11,0.23
2020-7-22,300,4682.66,4714.45,4790.45,4675.35,2241992,3.86471E+11,0.5
2020-7-23,300,4668.74,4712.44,4731.4,4607.66,2343145,4.05175E+11,-0.04
2020-7-24,300,4679.03,4505.59,4691.7,4479.39,2439052,4.37727E+11,-4.39
2020-7-27,300,4535.01,4528.45,4558.12,4482.44,1714205,3.01893E+11,0.51
2020-7-28,300,4567.67,4568.26,4590.25,4537.69,1627685,2.92836E+11,0.88
2020-7-29,300,4559.16,4679.01,4680.56,4548.85,1866953,3.50433E+11,2.42
2020-7-30,300,4689.76,4656.15,4704.63,4649.77,1669675,3.24009E+11,-0.49
2020-7-31,300,4652.18,4695.05,4741.81,4621.96,1848390,3.51119E+11,0.84
2020-8-3,300,4735.9,4771.31,4771.37,4720.03,2147762,4.01915E+11,1.62
2020-8-4,300,4778.49,4775.8,4807.08,4747.78,2399750,4.26411E+11,0.09
2020-8-5,300,4761.76,4777.11,4786.7,4711.27,1967005,3.47408E+11,0.03
2020-8-6,300,4779.24,4762.76,4791.86,4691.16,2278544,4.04323E+11,-0.3
2020-8-7,300,4742.29,4707.93,4749.02,4637.84,2135182,3.97041E+11,-1.15
2020-8-10,300,4681.76,4724.87,4757.66,4646.29,2037888,3.71298E+11,0.36
2020-8-11,300,4730.38,4681.78,4791.53,4674.86,2055465,3.50829E+11,-0.91
2020-8-12,300,4668.89,4647.64,4681.62,4566.27,2028872,3.47299E+11,-0.73
2020-8-13,300,4666.49,4635.71,4671.77,4626.1,1525501,2.50946E+11,-0.26
2020-8-14,300,4627.61,4704.63,4708.07,4617.63,1472929,2.54344E+11,1.49
2020-8-17,300,4727.12,4815.23,4838.09,4721.36,2680015,4.16469E+11,2.35
2020-8-18,300,4816.57,4812.76,4825.39,4788.83,1891398,3.14396E+11,-0.05
2020-8-19,300,4804.67,4740.68,4809.05,4738.01,1924429,3.19403E+11,-1.5
2020-8-20,300,4708.13,4679.15,4721.44,4662.8,1583686,2.60487E+11,-1.3
2020-8-21,300,4717.79,4718.84,4739.48,4684.81,1426578,2.51775E+11,0.85
2020-8-24,300,4746.4,4755.85,4769.47,4716.61,1511435,2.72429E+11,0.78
2020-8-25,300,4769.21,4761.95,4802.41,4746.31,1417013,2.62309E+11,0.13
2020-8-26,300,4761.72,4706.13,4786.42,4689.88,1513051,2.77456E+11,-1.17
2020-8-27,300,4718.06,4731.35,4731.94,4679.36,1190428,2.23632E+11,0.54
2020-8-28,300,4727.29,4844.27,4850.49,4719.35,1593997,3.05048E+11,2.39
2020-8-31,300,4870.93,4816.22,4901.21,4816.21,2025670,3.57005E+11,-0.58
2020-9-1,300,4803.39,4842.12,4842.13,4791.78,1383954,2.62018E+11,0.54
2020-9-2,300,4859.08,4843.89,4863.55,4797.52,1579895,2.80779E+11,0.04
2020-9-3,300,4841.5,4817.1,4877.01,4800.06,1456712,2.79412E+11,-0.55
2020-9-4,300,4737.24,4770.22,4778.2,4726.56,1200328,2.38463E+11,-0.97
2020-9-7,300,4759.52,4669.37,4789.3,4655.56,1486077,2.82316E+11,-2.11
2020-9-8,300,4683.83,4694.39,4707.9,4639.05,1391992,2.49198E+11,0.54
2020-9-9,300,4634.25,4584.59,4645.2,4558.03,1622771,2.44905E+11,-2.34
2020-9-10,300,4632.1,4581.98,4647.75,4572.21,1506528,2.26146E+11,-0.06
2020-9-11,300,4572.26,4627.28,4630.88,4563.11,1153024,1.98241E+11,0.99
2020-9-14,300,4652.05,4651.05,4666.99,4625.99,1072351,2.11653E+11,0.51
2020-9-15,300,4649.45,4688.48,4691.5,4630.54,1019159,1.94574E+11,0.8
2020-9-16,300,4683.01,4657.36,4690.68,4638.46,1087536,1.9612E+11,-0.66
2020-9-17,300,4642.05,4632.71,4664.95,4601.64,1059836,2.14147E+11,-0.53
2020-9-18,300,4636.64,4737.09,4737.8,4631.7,1604264,2.81886E+11,2.25
2020-9-21,300,4750.75,4691.43,4752.98,4688.72,1245358,2.24138E+11,-0.96
2020-9-22,300,4654.22,4635.76,4706.21,4622.11,1196729,2.02909E+11,-1.19
2020-9-23,300,4639.66,4652.33,4665.96,4623.55,958265,1.90393E+11,0.36
2020-9-24,300,4623.95,4563.07,4631.95,4562.21,1125936,1.93516E+11,-1.92
2020-9-25,300,4582.48,4570.02,4599.54,4554.72,930151,1.67457E+11,0.15
2020-9-28,300,4582.65,4581.91,4613.63,4571.15,850483,1.59315E+11,0.26
2020-9-29,300,4608.29,4591.8,4616.68,4586.35,859938,1.59938E+11,0.22
2020-9-30,300,4607.58,4587.4,4634.72,4563.41,890812,1.65532E+11,-0.1
2020-10-9,300,4663.61,4681.14,4695.4,4655.09,1113375,2.29927E+11,2.04
2020-10-12,300,4705.19,4823.16,4823.27,4704.16,1557845,3.07849E+11,3.03
2020-10-13,300,4812.9,4839.2,4845.92,4795.37,1165163,2.42173E+11,0.33
2020-10-14,300,4830.46,4807.1,4830.46,4795.91,1119069,2.29836E+11,-0.66
2020-10-15,300,4810.78,4798.74,4833.89,4796.26,1099649,2.13878E+11,-0.17
2020-10-16,300,4798.92,4791.68,4825.55,4765.97,1167161,2.04175E+11,-0.15
2020-10-19,300,4823.49,4755.49,4849.61,4747.34,1292463,2.25392E+11,-0.76
2020-10-20,300,4751.37,4793.47,4793.47,4739.46,980481,1.85849E+11,0.8
2020-10-21,300,4801.63,4792.83,4801.63,4758.86,1038057,1.89979E+11,-0.01
2020-10-22,300,4780.6,4777.98,4791.81,4725.5,1013508,1.94615E+11,-0.31
2020-10-23,300,4775.47,4718.49,4802.46,4717.1,1068251,2.00986E+11,-1.25
2020-10-26,300,4684.05,4691.24,4713.39,4639.3,1083432,2.05519E+11,-0.58
2020-10-27,300,4680.14,4699.28,4708.46,4671.85,926563,1.86676E+11,0.17
2020-10-28,300,4703,4737.27,4753.31,4685.6,1084634,2.26754E+11,0.81
2020-10-29,300,4683.61,4772.92,4803.03,4679.25,1171172,2.52304E+11,0.75
2020-10-30,300,4776.47,4695.33,4778.51,4683.47,1398023,2.80783E+11,-1.63
2020-11-2,300,4702.75,4720.83,4738.02,4695.44,1428677,2.79028E+11,0.54
2020-11-3,300,4743.17,4777.56,4793.4,4734.17,1360554,2.52391E+11,1.2
2020-11-4,300,4781.45,4813.66,4825.46,4770.56,1146618,2.30514E+11,0.76
2020-11-5,300,4861.34,4885.11,4885.11,4838,1392445,2.81952E+11,1.48
2020-11-6,300,4897.63,4885.72,4897.63,4845.43,1536390,3.05365E+11,0.01
2020-11-9,300,4918.86,4981.35,4997.8,4918.86,1971319,3.71923E+11,1.96
2020-11-10,300,4995.41,4953.88,4995.41,4928.93,1762672,3.34271E+11,-0.55
2020-11-11,300,4937.76,4904.9,4957.58,4901.71,1644705,3.03859E+11,-0.99
2020-11-12,300,4916.77,4908.46,4926.34,4891.51,1181146,2.27646E+11,0.07
2020-11-13,300,4886.98,4856.85,4886.98,4825.76,1336930,2.55353E+11,-1.05
2020-11-16,300,4880.96,4904.17,4904.17,4848.62,1487709,2.66705E+11,0.97
2020-11-17,300,4903.12,4894.79,4909.29,4865.39,1514874,2.88911E+11,-0.19
2020-11-18,300,4889.67,4891.67,4911.09,4870.72,1642166,2.90727E+11,-0.06
2020-11-19,300,4880.92,4927.99,4939.79,4870.2,1336813,2.47727E+11,0.74
2020-11-20,300,4928.22,4943.29,4947.43,4922.59,1294003,2.29054E+11,0.31
2020-11-23,300,4954.6,5005.03,5029.65,4940.45,2059151,3.33634E+11,1.25
2020-11-24,300,4997.05,4974.29,5001.06,4960.98,1566379,2.64804E+11,-0.61
2020-11-25,300,4992.75,4910.7,5004.77,4910.7,1703405,2.77071E+11,-1.28
2020-11-26,300,4908.32,4919.59,4925.29,4867.82,1372023,2.39748E+11,0.18
2020-11-27,300,4930.59,4980.77,4980.77,4917.35,1629529,2.53179E+11,1.24
2020-11-30,300,4994.11,4960.25,5055.19,4960.25,2626389,3.96496E+11,-0.41
2020-12-1,300,4963.13,5067.1,5072.55,4963.13,2040656,3.28451E+11,2.15
2020-12-2,300,5072.98,5067.14,5090.61,5043.31,1954354,3.1061E+11,0
2020-12-3,300,5065.45,5057.06,5072.3,5033.79,1778657,2.75335E+11,-0.2
2020-12-4,300,5049.52,5065.92,5072.39,5017.85,1443471,2.57799E+11,0.18
2020-12-7,300,5065.73,5022.24,5067.87,5014.61,1398962,2.64658E+11,-0.86
2020-12-8,300,5029.11,5009.88,5043.06,4998.92,1230730,2.34881E+11,-0.25
2020-12-9,300,5022.38,4942.7,5033.64,4942.52,1389169,2.60773E+11,-1.34
2020-12-10,300,4931.29,4940.53,4962.74,4919.77,1259142,2.29651E+11,-0.04
2020-12-11,300,4957.82,4889.63,4957.82,4849.35,1593577,2.75213E+11,-1.03
2020-12-14,300,4903.63,4934.84,4937.26,4887.66,1208015,2.47878E+11,0.92
2020-12-15,300,4931.6,4945.1,4954.19,4904.79,1183426,2.48093E+11,0.21
2020-12-16,300,4957.3,4953.87,4968.86,4938.19,1067789,2.29696E+11,0.18
2020-12-17,300,4960.73,5017.48,5021.62,4950.37,1333854,2.7018E+11,1.28
2020-12-18,300,5014.32,4999.97,5027.44,4979.01,1280496,2.58939E+11,-0.35
2020-12-21,300,4995.76,5046.84,5048.51,4970,1408117,2.98204E+11,0.94
2020-12-22,300,5034.98,4964.77,5055.13,4960.95,1623449,3.26759E+11,-1.63
2020-12-23,300,4977.3,5007.12,5028.45,4968.15,1402928,3.08729E+11,0.85
2020-12-24,300,5006.01,5000.02,5033.04,4979.24,1144186,2.46674E+11,-0.14
2020-12-25,300,4985.77,5042.01,5042.1,4973.68,1210069,2.43992E+11,0.84
2020-12-28,300,5042.94,5064.41,5089.34,5037.86,1369144,2.81019E+11,0.44
2020-12-29,300,5071.45,5042.94,5077.42,5034.31,1411986,2.79035E+11,-0.42
2020-12-30,300,5037.99,5113.71,5113.71,5036.63,1486264,2.96578E+11,1.4
2020-12-31,300,5122.48,5211.29,5215.62,5122.48,1716025,3.58731E+11,1.91
2021-1-4,300,5212.93,5267.72,5284.43,5190.94,2117113,4.52796E+11,1.08
2021-1-5,300,5245.84,5368.51,5368.51,5234.38,2249311,4.98042E+11,1.91
2021-1-6,300,5386.51,5417.67,5433.47,5341.43,1937734,4.44434E+11,0.92
2021-1-7,300,5428.39,5513.66,5513.66,5413.35,2198720,4.73385E+11,1.77
2021-1-8,300,5526.29,5495.43,5547.47,5442.69,2043249,4.73568E+11,-0.33
2021-1-11,300,5504.24,5441.16,5555.69,5412.5,2318359,5.22298E+11,-0.99
2021-1-12,300,5419.5,5596.35,5596.35,5417.63,2242202,4.86234E+11,2.85
2021-1-13,300,5609.26,5577.97,5644.72,5535.14,2615699,5.4696E+11,-0.33
2021-1-14,300,5556.21,5470.46,5568.02,5458.68,2436833,5.0189E+11,-1.93
2021-1-15,300,5471.39,5458.08,5500.64,5390.27,2386374,4.7571E+11,-0.23
2021-1-18,300,5438.16,5518.52,5541.46,5410.78,2070518,4.22717E+11,1.11
2021-1-19,300,5525.97,5437.52,5532.48,5415.72,2110434,4.33205E+11,-1.47
2021-1-20,300,5439.91,5476.43,5496.05,5426.54,1709132,3.7377E+11,0.72
2021-1-21,300,5492.96,5564.97,5593.11,5490.56,2099502,4.53184E+11,1.62
2021-1-22,300,5562.38,5569.78,5573.66,5513.88,1993000,4.56622E+11,0.09
2021-1-25,300,5564.12,5625.92,5655.48,5543.27,1970470,5.08167E+11,1.01
2021-1-26,300,5600.9,5512.97,5600.9,5506,1719045,4.15008E+11,-2.01
2021-1-27,300,5505.77,5528,5534.99,5449.64,1601908,3.76893E+11,0.27
2021-1-28,300,5450.37,5377.14,5462.24,5360.38,1704855,3.76167E+11,-2.73
2021-1-29,300,5413.97,5351.97,5430.2,5288.1,1821787,3.90288E+11,-0.47
2021-2-1,300,5356.85,5417.65,5422.3,5342.05,1663137,3.46859E+11,1.23
2021-2-2,300,5429.7,5501.09,5503.21,5411.52,1652105,3.80017E+11,1.54
2021-2-3,300,5499.3,5485.2,5532.89,5473.12,1880543,4.04344E+11,-0.29
2021-2-4,300,5453.98,5473.95,5510.05,5411.58,1805756,3.97995E+11,-0.21
2021-2-5,300,5494.7,5483.41,5550.77,5477.65,1896996,3.954E+11,0.17
2021-2-8,300,5506.14,5564.56,5576.49,5479.85,1640337,3.67583E+11,1.48
2021-2-9,300,5584.17,5686.25,5686.25,5555.05,1648872,3.78769E+11,2.19
2021-2-10,300,5709.68,5807.72,5823.42,5707.33,1701697,4.17056E+11,2.14
2021-2-18,300,5922.07,5768.38,5930.91,5747.66,2188487,5.07481E+11,-0.68
2021-2-19,300,5734.02,5778.84,5787.89,5667.32,2144757,4.56434E+11,0.18
2021-2-22,300,5785.51,5597.33,5785.51,5597.33,2821243,5.43633E+11,-3.14
2021-2-23,300,5542.68,5579.67,5644.76,5541.11,2338077,4.24904E+11,-0.32
2021-2-24,300,5591.48,5437.57,5598.83,5379.73,2254286,4.72369E+11,-2.55
2021-2-25,300,5494.47,5469.56,5527.63,5444.16,2307360,4.12206E+11,0.59
2021-2-26,300,5343.9,5336.76,5416.32,5318.86,2122645,4.05718E+11,-2.43
2021-3-1,300,5389.25,5418.78,5421.56,5345.95,1774635,3.58147E+11,1.54
2021-3-2,300,5453.28,5349.63,5454.97,5305.06,1965111,3.76445E+11,-1.28
2021-3-3,300,5327.35,5452.21,5452.4,5316.48,1947090,3.3761E+11,1.92
2021-3-4,300,5388.48,5280.71,5392.37,5254.78,2127752,3.84382E+11,-3.15
2021-3-5,300,5191.97,5262.8,5307.82,5174.25,2026279,3.5254E+11,-0.34
2021-3-8,300,5299.79,5080.02,5326.26,5079.8,2302316,4.07134E+11,-3.47
2021-3-9,300,5066.15,4971,5094.31,4917.91,2307110,4.14415E+11,-2.15
2021-3-10,300,5047.06,5003.61,5055.28,4981.62,1699285,3.09577E+11,0.66
2021-3-11,300,5024.56,5128.22,5138.41,5020.58,1896007,3.33859E+11,2.49
2021-3-12,300,5153.67,5146.38,5153.67,5086.82,2010205,3.23238E+11,0.35
2021-3-15,300,5116.12,5035.54,5120.88,4992.4,2041530,3.3074E+11,-2.15
2021-3-16,300,5054.41,5079.36,5084.31,5009.95,1613900,2.71755E+11,0.87
2021-3-17,300,5062.77,5100.86,5123.55,5020.13,1491623,2.63492E+11,0.42
2021-3-18,300,5114.59,5141.77,5160.46,5111.13,1429015,2.6093E+11,0.8
2021-3-19,300,5068.53,5007.09,5089.92,4980.76,1641748,2.82974E+11,-2.62
2021-3-22,300,5008.4,5057.15,5071.34,4996.54,1674026,2.64209E+11,1
2021-3-23,300,5057.06,5009.25,5064.02,4966.53,1580139,2.55755E+11,-0.95
2021-3-24,300,4985.4,4928.69,5024.33,4919.89,1593859,2.6597E+11,-1.61
2021-3-25,300,4904.07,4926.35,4950.76,4883.66,1329451,2.19782E+11,-0.05
2021-3-26,300,4953.95,5037.99,5050.83,4953.95,1459267,2.73902E+11,2.27
2021-3-29,300,5052.26,5046.88,5086.65,5010.39,1433882,2.66177E+11,0.18
2021-3-30,300,5043.1,5094.73,5106.04,5032.8,1386185,2.54928E+11,0.95
2021-3-31,300,5085.95,5048.36,5085.95,5015.61,1413357,2.41058E+11,-0.91
2021-4-1,300,5059.94,5110.78,5115.43,5056.87,1203248,2.11493E+11,1.24
2021-4-2,300,5129.85,5161.56,5169.83,5116.35,1270022,2.4806E+11,0.99
2021-4-6,300,5178.64,5140.34,5181.15,5125.33,1098342,2.13852E+11,-0.41
2021-4-7,300,5141.66,5103.74,5141.66,5065.19,1457637,2.46271E+11,-0.71
2021-4-8,300,5078.26,5112.21,5129.13,5062.07,1417710,2.28422E+11,0.17
2021-4-9,300,5100.04,5035.34,5100.04,5022.09,1284165,2.2152E+11,-1.5
2021-4-12,300,5026.98,4947.75,5045.6,4933.01,1526443,2.67218E+11,-1.74
2021-4-13,300,4949.81,4939.64,4994.54,4924.2,1329193,2.25753E+11,-0.16
2021-4-14,300,4945.69,4980.63,4987.12,4940.27,1208608,2.21036E+11,0.83
2021-4-15,300,4969.91,4948.97,4969.91,4900.3,1088293,2.13821E+11,-0.64
2021-4-16,300,4966.9,4966.18,4979.17,4917.96,1112399,2.13389E+11,0.35
2021-4-19,300,4966.41,5087.02,5088.21,4940.75,1547698,3.079E+11,2.43
2021-4-20,300,5065.78,5083.37,5119.86,5058.92,1365417,2.76641E+11,-0.07
2021-4-21,300,5055.24,5098.75,5110.56,5047.99,1246372,2.42575E+11,0.3
2021-4-22,300,5114.28,5089.24,5119.22,5067.14,1211676,2.41489E+11,-0.19
2021-4-23,300,5088.83,5135.45,5149.98,5086.49,1220569,2.64345E+11,0.91
2021-4-26,300,5156.59,5077.24,5181.11,5072.96,1513819,3.2576E+11,-1.13
2021-4-27,300,5076.64,5090.52,5095.98,5042.61,1239618,2.54738E+11,0.26
2021-4-28,300,5073.97,5119.24,5119.45,5059.26,1206203,2.72183E+11,0.56
2021-4-29,300,5128.28,5164.17,5170.59,5113.65,1400924,2.94112E+11,0.88
2021-4-30,300,5156.36,5123.49,5163.25,5094.93,1601216,3.15075E+11,-0.79
2021-5-6,300,5098.8,5061.12,5132.9,5037.41,1588226,3.23258E+11,-1.22
2021-5-7,300,5073.46,4996.05,5093.75,4996.04,1722583,3.04638E+11,-1.29
2021-5-10,300,5001.44,4992.42,5019.39,4953.7,1708205,2.82657E+11,-0.07
2021-5-11,300,4956.08,5023.06,5033.49,4925.92,1515265,2.70932E+11,0.61
2021-5-12,300,5003.82,5044.55,5051.17,4995.4,1266190,2.28344E+11,0.43
2021-5-13,300,4992.35,4992.97,5022.08,4975.45,1322794,2.37821E+11,-1.02
2021-5-14,300,5007.63,5110.59,5112.98,4981.3,1594261,3.18803E+11,2.36
2021-5-17,300,5115.31,5184.99,5206.69,5115.31,1538896,3.3544E+11,1.46
2021-5-18,300,5190.93,5187.6,5201.67,5156.79,1184042,2.38182E+11,0.05
2021-5-19,300,5173.17,5172.27,5193.56,5151.64,1187299,2.50736E+11,-0.3
2021-5-20,300,5167.05,5186.41,5201.59,5152.04,1384547,2.77088E+11,0.27
2021-5-21,300,5199.13,5134.15,5216.16,5123.12,1247684,2.68054E+11,-1.01
2021-5-24,300,5138.82,5155.59,5155.59,5092.39,1267423,2.78513E+11,0.42
2021-5-25,300,5165.04,5318.48,5324.36,5161.52,1829968,4.04683E+11,3.16
2021-5-26,300,5326.12,5320.59,5344.28,5308.74,1696071,3.46445E+11,0.04
2021-5-27,300,5311.37,5338.23,5378.48,5286.05,1484628,3.11894E+11,0.33
2021-5-28,300,5338.73,5321.09,5360.28,5288.65,1646058,3.30712E+11,-0.32
2021-5-31,300,5318.08,5331.57,5331.63,5281.69,1446032,3.21451E+11,0.2
2021-6-1,300,5320.47,5341.68,5343.75,5269.26,1438314,3.21846E+11,0.19
2021-6-2,300,5348.34,5289.97,5352.64,5266.79,1377543,2.96176E+11,-0.97
2021-6-3,300,5285.71,5255.29,5314.37,5255.07,1419688,2.85449E+11,-0.66
2021-6-4,300,5228.28,5282.28,5334.49,5221.23,1447320,2.92326E+11,0.51
2021-6-7,300,5284.89,5277.63,5286.84,5242.95,1277049,2.80463E+11,-0.09
2021-6-8,300,5276.97,5232.12,5319.04,5201.14,1305595,3.04042E+11,-0.86
2021-6-9,300,5224.95,5236.45,5253.36,5215.35,1218203,2.55075E+11,0.08
2021-6-10,300,5236.47,5271.47,5299.53,5229.52,1389919,3.01454E+11,0.67
2021-6-11,300,5275.75,5224.7,5276.1,5213.6,1808071,3.65363E+11,-0.89
2021-6-15,300,5218.57,5166.56,5225.5,5137.41,1428800,3.30617E+11,-1.11
2021-6-16,300,5163.25,5080.49,5164.52,5076.02,1251479,2.98287E+11,-1.67
2021-6-17,300,5074.38,5101.89,5123.37,5073.82,1204525,2.81927E+11,0.42
2021-6-18,300,5104.93,5102.47,5128.03,5064.92,1485858,3.56697E+11,0.01
2021-6-21,300,5088.09,5090.39,5123.78,5058.57,1321845,3.31527E+11,-0.24
2021-6-22,300,5106.07,5122.16,5125.82,5086.28,1304167,3.1369E+11,0.62
2021-6-23,300,5127.19,5147.39,5171.03,5109.76,1363560,3.58766E+11,0.49
2021-6-24,300,5156.56,5155.97,5160.43,5120.58,1266856,3.12607E+11,0.17
2021-6-25,300,5159.8,5239.97,5251.61,5157.48,1549310,3.68266E+11,1.63
2021-6-28,300,5253.61,5251.76,5260.64,5226.22,1331937,3.37453E+11,0.23
2021-6-29,300,5248.53,5190.54,5248.53,5182.68,1251630,3.14897E+11,-1.17
2021-6-30,300,5189.38,5224.04,5231.43,5186.63,1037526,2.81016E+11,0.65
2021-7-1,300,5241.2,5229.66,5252.26,5190.88,1272406,3.24097E+11,0.11
2021-7-2,300,5186.66,5081.12,5186.66,5074.36,1304264,3.42579E+11,-2.84
2021-7-5,300,5073.78,5085.79,5098.23,5048,1312115,3.35198E+11,0.09
2021-7-6,300,5089.78,5083.1,5092.21,5028.51,1406552,3.62829E+11,-0.05
2021-7-7,300,5052.42,5140.49,5152.77,5045.41,1485490,3.36731E+11,1.13
2021-7-8,300,5149.31,5088.26,5151.22,5078.93,1739010,3.9788E+11,-1.02
2021-7-9,300,5063.15,5069.44,5081.41,5006.41,1606532,3.52846E+11,-0.37
2021-7-12,300,5108.38,5132.71,5159.41,5070.32,2062120,4.37203E+11,1.25
2021-7-13,300,5128.61,5142.1,5154.05,5114.94,1664822,3.61328E+11,0.18
2021-7-14,300,5130.75,5083.09,5130.75,5075.13,1883527,3.72568E+11,-1.15
2021-7-15,300,5073.26,5151.46,5153.81,5067.68,1810771,3.72484E+11,1.35
2021-7-16,300,5140.9,5094.77,5140.9,5090.63,1699559,3.62594E+11,-1.1
2021-7-19,300,5083.73,5113.49,5120.82,5047.62,1531995,3.40323E+11,0.37
2021-7-20,300,5080.22,5108.99,5114,5067.86,1293000,2.83543E+11,-0.09
2021-7-21,300,5122.78,5144.04,5160.55,5122.3,1679764,3.90276E+11,0.69
2021-7-22,300,5150.39,5151.75,5171.21,5137.88,1855568,4.18222E+11,0.15
2021-7-23,300,5145.43,5089.23,5145.43,5080,2165368,4.35521E+11,-1.21
2021-7-26,300,5067.31,4925.3,5067.31,4859.6,2281117,4.95154E+11,-3.22
2021-7-27,300,4924.28,4751.31,4940.86,4749.03,2366312,5.21146E+11,-3.53
2021-7-28,300,4714.3,4760.48,4785.66,4663.9,1926344,4.19706E+11,0.19
2021-7-29,300,4845.76,4850.27,4857.97,4800.01,1733220,4.15676E+11,1.89
2021-7-30,300,4825.7,4811.17,4825.7,4761.04,1823497,4.20944E+11,-0.81
2021-8-2,300,4794.82,4933.74,4938.82,4761.46,2271949,5.24659E+11,2.55
2021-8-3,300,4909.23,4934.46,4957.03,4890.85,2035333,4.71194E+11,0.01
2021-8-4,300,4927.74,4978.85,4979.29,4919.66,1754664,4.25801E+11,0.9
2021-8-5,300,4946.17,4948.67,4997.14,4921.94,1673818,3.98772E+11,-0.61
2021-8-6,300,4943.04,4921.57,4944.35,4891.8,1541796,3.71774E+11,-0.55
2021-8-9,300,4890.26,4985.56,5002.89,4884.04,1824368,4.08897E+11,1.3
2021-8-10,300,4977.82,5043.15,5043.76,4941.24,1670519,4.10099E+11,1.16
2021-8-11,300,5037.08,5015.34,5059.79,5009.98,1822660,3.73386E+11,-0.55
2021-8-12,300,4998.07,4973.35,5016.26,4962.99,1682237,3.61828E+11,-0.84
2021-8-13,300,4958.76,4945.98,4993.74,4921.28,1583143,3.52459E+11,-0.55
2021-8-16,300,4935.92,4941.07,4973.38,4931.37,1619533,3.40735E+11,-0.1
2021-8-17,300,4935,4837.4,4967.57,4823.39,1875734,3.88457E+11,-2.1
2021-8-18,300,4838.47,4894.24,4909.54,4818.9,1974743,3.95792E+11,1.18
2021-8-19,300,4886.56,4862.14,4893.47,4839.57,2017117,3.97425E+11,-0.66
2021-8-20,300,4817.49,4769.27,4835.15,4720.83,1776358,4.04938E+11,-1.91
2021-8-23,300,4777.74,4835.88,4843.82,4764.01,1675790,3.89599E+11,1.4
2021-8-24,300,4844.59,4888.39,4906.2,4842.75,1978831,4.17481E+11,1.09
2021-8-25,300,4890.52,4898.16,4899.77,4865.76,1894480,3.71868E+11,0.2
2021-8-26,300,4892.2,4801.61,4892.2,4798.7,1976173,3.68988E+11,-1.97
2021-8-27,300,4794.97,4827.04,4863.47,4793.59,1833102,3.68421E+11,0.53
2021-8-30,300,4847.03,4813.27,4849.16,4787.2,2196357,4.77182E+11,-0.29
2021-8-31,300,4803.09,4805.61,4821.76,4740.75,2351186,4.60806E+11,-0.16
2021-9-1,300,4804.69,4869.46,4906.4,4763.3,3267211,5.6882E+11,1.33
2021-9-2,300,4865.82,4869.41,4892.71,4845.62,2678580,4.65954E+11,0
2021-9-3,300,4875.07,4843.06,4886.55,4828.7,2680919,4.6643E+11,-0.54
2021-9-6,300,4841.06,4933.73,4944.45,4837.79,2405072,4.52756E+11,1.87
2021-9-7,300,4932.98,4992.83,5005.96,4915.61,2441785,4.1776E+11,1.2
